timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,position
3284051116,-3,3,5,3,-5,-16,-1,1,2
3284051116,-2,-2,4,1,-4,-9,-5,-3,2
3284072821,8,6,-6,6,14,30,3,-1,2
3284072821,0,3,-3,2,-2,8,3,3,2
3284073468,0,-2,-3,-2,-1,-5,-2,-1,2
3284073468,7,0,5,-2,0,-5,0,0,2
3284087067,-10,-2,-5,3,0,3,7,1,2
3284087067,3,4,2,-6,-2,-7,-5,-4,2
3284087867,3,-3,1,5,1,8,5,2,2
3284087867,-3,1,-8,-8,-5,-12,-3,0,2
3284110169,1,-3,3,-3,-7,-19,-5,0,2
3284110169,12,2,5,2,10,24,4,-1,2
3284110974,-5,0,-8,-3,-2,-22,1,1,2
3284110974,1,-1,4,1,1,15,-4,-4,2
3284132661,-8,0,-1,-2,-5,-13,2,2,2
3284132661,-9,-2,-8,-10,-8,4,-2,3,2
3284133434,1,0,3,-1,0,-6,-5,-3,2
3284133434,-7,-4,0,6,4,-1,-3,-3,2
3284146987,-6,-2,-4,-6,-9,-9,-6,1,2
3284146987,-2,-4,1,3,-2,1,7,2,2
3284147758,-4,-6,-8,-6,-2,-6,-1,0,2
3284147758,-2,1,8,-3,-5,-1,-1,-1,2
3284170414,-5,-2,2,2,-3,-7,1,-4,2
3284170414,6,3,-2,9,7,27,2,0,2
3284170977,-5,0,-5,-4,-4,-16,-4,2,2
3284170977,1,3,3,0,4,18,2,0,2
3284192665,1,-3,-3,-4,-5,-10,-3,3,2
3284192665,5,0,8,2,-4,-15,-3,-1,2
3284193302,-1,-1,-2,9,11,12,11,1,2
3284193302,-2,4,-3,-3,-5,8,-6,-1,2
3284206579,5,0,8,3,5,6,-3,-2,2
3284206579,-7,-2,-3,-4,-3,-10,-6,-1,2
3284214777,0,0,14,3,-7,-6,-9,-3,2
3284214777,-6,-4,-20,-2,-2,-7,5,-2,2
3284230431,-4,2,-1,0,-1,-11,16,4,2
3284230431,-4,-1,7,-3,-3,12,-3,-2,2
3284231046,1,1,-1,-6,-1,-6,-3,0,2
3284231046,3,-1,0,1,-1,1,3,2,2
3284252914,-2,-1,-6,-3,-3,6,-6,-2,2
3284252914,-4,-1,-7,4,2,-13,-3,-2,2
3284253590,-1,2,6,2,0,7,1,1,2
3284253590,0,-4,-2,-1,3,5,-8,-5,2
3284266614,-3,2,6,-2,-1,8,10,3,2
3284266614,-1,-1,-5,2,-3,-13,-6,-1,2
3284274803,0,-1,-1,-2,-2,7,-1,-3,2
3284274803,0,-1,1,-1,3,-13,1,2,2
3284290477,0,-3,-3,3,-2,1,-5,0,2
3284290477,1,0,-3,-8,-2,-3,2,-1,2
3284291047,-6,-1,1,0,-4,-4,-1,-1,2
3284291047,1,-4,0,-3,-3,-9,4,3,2
3284312918,7,2,3,7,5,24,0,-2,2
3284312918,-4,-4,-7,-3,-3,-4,-4,-2,2
3284313534,5,-1,-8,7,17,21,-4,-1,2
3284313534,-7,0,7,-1,-9,-14,12,2,2
3284335469,-1,-1,-9,-8,-4,-11,-5,-3,2
3284335469,-1,-4,7,0,-1,-9,5,1,2
3284336078,1,0,-5,-4,-4,2,-5,0,2
3284336078,5,0,2,4,5,12,3,-2,2
3284349507,-4,0,3,1,-3,-31,-18,-1,2
3284349507,2,0,-5,-1,1,18,8,0,2
3284350238,-6,-1,8,-7,-9,-13,20,4,2
3284350238,5,1,-3,9,0,14,-11,-4,2
3284372758,1,-5,-4,-2,0,3,4,-1,2
3284372758,4,1,-4,2,7,11,-2,-1,2
3284373492,1,0,9,4,5,10,4,-2,2
3284373492,-1,1,-1,-8,-1,3,0,3,2
3284386563,-1,1,5,1,-3,-14,-3,-3,2
3284386563,-5,-4,-4,2,-1,5,2,-1,2
3284394642,3,0,-7,-9,-5,5,1,2,2
3284394642,1,2,3,-2,0,-2,1,1,2
3284409836,1,1,0,3,-1,-2,-7,-1,2
3284409836,4,2,8,-2,-2,-10,-7,-3,2
3284410551,2,-3,-12,4,-5,-18,0,-3,2
3284410551,3,2,3,-2,1,18,2,1,2
3284432935,-3,-2,-2,0,5,10,10,3,2
3284432935,4,2,3,7,4,18,-3,-2,2
3284433601,4,-3,-4,0,-5,-9,-9,-1,2
3284433601,-1,-3,0,3,2,-9,-4,-3,2
3284446348,4,-1,-13,-4,-2,11,5,1,2
3284446348,0,-1,10,-5,-5,-3,1,-2,2
3284454664,-7,-1,-4,0,4,1,-13,-3,2
3284454664,5,-2,1,1,1,15,5,-1,2
3284477714,-4,-1,-7,-3,-2,-17,0,2,2
3284477714,2,2,3,0,1,3,-3,-2,2
3284478455,-2,3,1,0,-5,-5,1,1,2
3284478455,-4,-5,3,0,-6,-28,-11,-5,2
3284492752,2,4,-5,1,8,25,11,1,2
3284492752,0,-2,-1,-2,0,6,11,3,2
3284493466,2,-1,-2,4,5,0,0,-3,2
3284493466,-1,1,11,-8,-4,-4,0,-2,2
3284506362,1,-7,2,7,-3,-15,-8,-3,2
3284506362,-9,-2,-17,-12,-3,-3,-4,0,2
3284514520,-2,0,5,1,-1,10,17,3,2
3284514520,1,3,1,10,7,0,-9,0,2
3284529426,0,-1,-4,-5,-7,2,7,-2,2
3284529426,-3,1,1,-3,-1,-22,-14,-1,2
3284530258,2,-5,-6,1,1,13,4,0,2
3284530258,4,3,3,1,2,1,8,0,2
3284552681,2,-2,4,-4,-1,-14,-8,-5,2
3284552681,4,1,-2,5,7,28,6,1,2
3284553494,-8,-2,1,-6,-8,-34,6,2,2
3284553494,-6,-4,-11,-3,-5,18,-7,0,2
3284575091,2,4,14,0,-8,-4,5,0,2
3284575091,-3,0,1,2,-2,-19,-14,0,2
3284575943,4,-1,-3,-10,-2,3,-7,-4,2
3284575943,-2,0,-1,0,2,6,15,5,2
3284589578,3,2,-2,3,1,-15,-14,-3,2
3284589578,-3,-3,0,1,-1,-6,7,0,2
3284590265,-6,0,-2,0,0,10,-12,3,2
3284590265,-2,-3,-7,-6,-6,-16,-3,-1,2
3284612690,-2,0,1,1,3,15,2,0,2
3284612690,5,3,3,-4,-4,-16,3,-2,2
3284613449,1,-2,2,3,0,-13,-21,-3,2
3284613449,4,-5,-11,1,5,30,11,0,2
3284635368,0,1,6,0,0,12,1,-1,2
3284635368,1,-2,3,5,5,-1,-1,-2,2
3284636031,0,3,2,-3,-6,-14,8,0,2
3284636031,-1,1,-12,-4,-4,1,-24,-9,2
3284649723,-3,0,7,1,0,10,12,6,2
3284649723,-5,-1,-6,-7,-8,-7,6,-1,2
3284650399,9,0,1,3,7,10,-8,-1,2
3284650399,-9,0,9,4,-5,-25,-6,0,2
3284672735,-1,0,-3,-6,-2,-6,-4,-4,2
3284672735,-7,-1,-5,-1,-3,-6,1,4,2
3284673520,-3,0,6,1,-3,1,-4,-1,2
3284673520,2,-2,1,1,3,14,17,-1,2
3284695388,1,-1,-7,-4,-1,-2,-14,2,2
3284695388,1,-1,12,7,-1,7,0,-2,2
3284696105,1,2,-9,-3,4,1,9,-4,2
3284696105,-2,-2,-4,-7,-3,-2,-7,-1,2
3284709732,-1,3,7,1,1,-5,2,-1,2
3284709732,1,-5,-10,4,2,6,-4,0,2
3284710425,0,-1,11,1,0,9,20,2,2
3284710425,1,2,1,3,0,-8,-9,-3,2
3284732791,8,-2,0,8,7,30,8,2,2
3284732791,1,0,3,-7,-4,-19,-7,0,2
3284733531,-1,-1,-3,-3,-2,10,0,-5,2
3284733531,-3,-1,9,2,-2,-22,-5,1,2
3284755614,-3,-2,-8,2,-4,2,-5,2,2
3284755614,-1,2,0,-1,-1,1,10,-1,2
3284756375,0,-1,-7,5,1,16,1,0,2
3284756375,1,1,-4,-1,3,-14,2,3,2
3284769437,-3,-2,-2,-2,-4,-2,-8,-5,2
3284769437,-1,-1,7,-3,-5,-11,-6,0,2
3284770194,8,3,-4,7,12,17,13,4,2
3284770194,-22,-5,5,-4,-19,-10,-17,2,2
3284793037,1,-1,-6,-7,-1,-13,-7,-1,2
3284793037,0,0,-1,0,0,6,18,1,2
3284793570,-3,0,0,0,-5,-22,-13,-3,2
3284793570,3,1,-2,2,4,12,3,-1,2
3284815174,-7,-2,7,-6,-6,-4,3,2,2
3284815174,-8,-5,-9,2,-3,-28,-15,-3,2
3284816111,-3,2,2,-11,-11,1,4,2,2
3284816111,1,2,-8,1,3,4,2,1,2
3284829435,-5,-1,5,-1,-6,-18,-8,-1,2
3284829435,-5,0,1,-2,2,-33,-1,0,2
3284830220,-16,-3,-3,-3,-9,34,1,3,2
3284830220,-3,0,1,1,-5,-7,-9,2,2
3284852646,6,-1,-13,-10,3,2,12,-2,2
3284852646,-1,1,14,0,-3,8,-18,-2,2
3284853459,2,-1,-2,-2,-1,-15,-6,-3,2
3284853459,4,0,-2,1,2,-4,1,-4,2
3284875095,-6,0,0,2,-2,24,7,2,2
3284875095,-3,-2,-14,-1,-2,7,-1,-3,2
3284875900,0,1,1,-4,-3,-2,-1,-3,2
3284875900,5,-1,1,1,3,6,-3,1,2
3284897695,5,3,6,6,4,-4,4,-2,2
3284897695,0,-4,-10,-1,1,10,4,3,2
3284898419,-3,1,4,-2,-5,-5,-17,-1,2
3284898419,2,1,-2,-5,0,-8,20,1,2
3284912649,-2,-4,-2,3,6,1,-10,-1,2
3284912649,4,-1,-3,3,1,9,6,-1,2
3284913530,-4,-2,0,0,-3,-23,-6,-2,2
3284913530,5,-2,2,0,3,3,5,2,2
3284935165,0,1,-7,3,-1,25,-1,2,2
3284935165,2,-2,1,4,2,2,-11,-2,2
3284936786,7,-1,-8,3,2,-2,3,-1,2
3284936786,1,0,4,2,4,6,5,0,2
3284948762,-1,-1,-1,-2,-2,-12,-7,-4,2
3284948762,1,3,7,-2,0,5,5,0,2
3284957856,-5,-2,0,1,-4,-15,-12,-2,2
3284957856,-1,-1,3,-3,3,-7,5,0,2
3284972676,-4,-2,-3,-9,-7,6,16,3,2
3284972676,-1,1,-1,-2,1,-6,-6,-2,2
3284974277,1,-2,2,2,3,-5,18,0,2
3284974277,-2,-2,0,-3,0,10,-11,-3,2
3284995160,0,0,-1,5,0,-14,-10,-1,2
3284995160,3,-2,-1,0,2,-2,7,2,2
3284996717,-2,0,3,-1,0,13,5,2,2
3284996717,-3,1,-2,-1,-1,8,13,-2,2
3285008776,-2,-5,-3,1,0,-7,-14,-3,2
3285008776,-4,1,2,-2,-6,1,3,1,2
3285017758,1,-1,-2,2,1,12,-5,1,2
3285017758,2,-1,-1,-4,-5,-4,4,1,2
3285033229,0,1,6,8,6,-7,-2,2,2
3285033229,0,-1,8,6,-1,-10,-7,-3,2
3285034787,-2,-1,-19,-7,-5,3,-2,0,2
3285034787,-3,-1,-2,-2,-9,0,-1,-1,2
3285055126,1,1,4,4,3,1,3,-2,2
3285055126,-4,-6,0,-1,1,-3,1,-2,2
3285056750,-1,3,4,-7,0,-3,4,3,2
3285056750,-5,-1,-2,3,-3,-1,-10,0,2
3285068815,0,2,-1,3,-6,-28,-15,-3,2
3285068815,4,0,1,1,5,41,21,2,2
3285077752,3,1,1,4,4,-6,-1,-2,2
3285077752,-2,-2,-7,1,-1,4,-3,1,2
3285092682,3,-1,5,-1,-1,7,5,0,2
3285092682,6,2,-5,-3,-3,-8,-16,-4,2
3285094212,-5,-2,2,-3,0,6,10,2,2
3285094212,0,-2,-1,-3,-3,-16,-4,2,2
3285115169,2,-1,-6,0,-1,26,-4,-2,2
3285115169,-1,1,0,-6,-2,-17,4,2,2
3285116761,-1,0,8,6,0,10,1,1,2
3285116761,2,-3,-4,0,1,-4,-3,-2,2
3285128820,2,2,-3,0,2,-5,-1,0,2
3285128820,-3,-1,1,-11,-7,1,11,0,2
3285137767,-1,-3,1,-2,-1,-18,-10,-3,2
3285137767,2,2,0,9,3,27,6,0,2
3285152650,-7,-4,-9,-4,-3,0,-1,-1,2
3285152650,-4,2,2,8,4,2,-6,-4,2
3285154238,-1,1,-3,2,0,-10,-1,-3,2
3285154238,-7,-1,0,-2,-1,-3,-9,-1,2
3285175185,0,2,7,0,-4,-23,15,4,2
3285175185,1,-1,-6,3,5,23,-15,-1,2
3285176791,12,0,-4,10,7,35,13,-3,2
3285176791,-2,0,-1,-2,-3,-10,1,-1,2
3285188837,-1,-4,0,-4,-6,-9,-3,-3,2
3285188837,0,1,0,-1,-2,-11,6,0,2
3285197796,-10,-3,4,-8,-6,-5,-12,-1,2
3285197796,-2,4,2,-4,0,-6,0,-2,2
3285212643,1,-3,-10,-1,3,8,1,-2,2
3285212643,-2,2,-5,-4,-3,-8,-4,-1,2
3285214237,0,-1,-3,1,4,2,-2,2,2
3285214237,1,-4,-4,-1,-3,0,-5,0,2
3285235329,-9,0,8,-2,-3,-20,6,-3,2
3285235329,-4,-3,2,-5,-7,36,1,2,2
3285236811,5,0,-1,-1,1,-7,-8,-2,2
3285236811,-1,1,-1,3,1,7,9,2,2
3285248776,-2,0,-1,0,-4,-7,-7,-1,2
3285248776,4,0,2,0,3,0,5,-2,2
3285257767,1,4,3,4,1,1,0,-1,2
3285257767,-6,-2,-1,-7,-7,-15,-9,-1,2
3285272652,2,2,-6,3,4,19,15,-1,2
3285272652,-2,-3,1,-1,0,4,15,0,2
3285274266,-1,-3,-2,-5,-2,-13,-15,-2,2
3285274266,4,2,-2,-1,1,7,3,-1,2
3285295165,-2,-1,1,1,2,-5,-3,2,2
3285295165,-3,1,1,-4,-3,2,-10,-3,2
3285296732,-5,-2,0,-1,-3,-23,0,-1,2
3285296732,1,0,-4,0,-1,8,4,1,2
3285309249,8,3,-1,1,3,25,-1,-1,2
3285309249,-4,1,-1,-1,-2,-21,-7,-1,2
3285317815,-2,-2,-1,-4,2,10,-1,0,2
3285317815,4,-1,-8,6,3,-11,1,-2,2
3285332803,0,-2,6,-6,-3,-2,3,2,2
3285332803,9,0,-3,11,8,17,-10,-3,2
3285334363,-3,0,-2,-3,-1,12,11,2,2
3285334363,3,0,9,-1,-1,-15,2,0,2
3285355170,5,-3,-8,-5,0,5,-3,-2,2
3285355170,-2,-2,4,2,-7,-17,-3,-1,2
3285356748,-5,-3,-1,-2,-4,-7,-5,0,2
3285356748,2,-1,3,6,4,23,7,-1,2
3285368825,-5,-1,-1,1,-4,-12,-6,0,2
3285368825,-7,-1,-1,0,-6,-4,0,2,2
3285377725,2,0,-4,1,1,-11,-5,-2,2
3285377725,-2,-2,4,-9,-5,-16,2,-3,2
3285392889,-5,-3,-1,4,-3,6,-2,-1,2
3285392889,-4,-1,-4,-2,-1,-6,-7,1,2
3285394423,-4,-1,7,-2,0,-2,8,1,2
3285394423,4,0,-4,-1,-4,3,-4,-3,2
3285415162,-3,0,5,2,6,-19,-8,-1,2
3285415162,-1,-1,-7,-6,0,19,19,3,2
3285416728,-4,-2,9,1,-5,-9,-10,1,2
3285416728,-4,-1,-7,-8,-2,-12,-3,-3,2
3285428801,3,1,9,0,0,9,-7,-2,2
3285428801,0,3,1,4,1,-11,8,0,2
3285437830,1,0,3,2,4,10,6,-1,2
3285437830,-1,-2,-2,5,1,7,-9,-2,2
3285452650,1,2,-1,-4,-6,-8,0,0,2
3285452650,-3,-5,-1,-2,3,-1,-1,0,2
3285454246,2,1,-8,-4,-2,17,8,0,2
3285454246,-4,2,3,5,0,-8,-8,0,2
3285475254,3,-4,0,-4,0,-1,1,-1,2
3285475254,0,-1,0,1,-2,-10,-2,-1,2
3285476788,-6,-4,-2,-7,-5,-17,-9,-1,2
3285476788,-5,3,-2,-5,0,-4,3,2,2
3285497728,0,-1,-8,-3,-3,6,12,1,2
3285497728,-1,-1,1,3,1,7,-11,0,2
3285499274,3,-1,-1,3,-3,6,5,-1,2
3285499274,5,1,-2,2,2,-18,-5,-1,2
3285512650,3,1,4,1,8,37,4,-1,2
3285512650,-5,-1,-10,-3,-4,-14,5,2,2
3285514246,2,3,-2,-1,-5,-9,-8,-2,2
3285514246,1,-5,4,6,4,4,9,-1,2
3285535327,-2,0,0,1,-4,-9,-8,-3,2
3285535327,8,1,3,-1,5,4,-2,-3,2
3285536783,-7,-1,-3,0,0,1,-2,-1,2
3285536783,-3,-1,2,-6,-5,-10,-5,1,2
3285557759,0,-1,0,3,2,-4,-8,-3,2
3285557759,-1,-1,-7,-5,-3,14,8,0,2
3285559244,4,0,6,2,0,-2,0,-1,2
3285559244,-5,-1,-3,0,-3,-18,-16,-2,2
3285572683,-3,0,-7,-4,-1,18,14,3,2
3285572683,0,0,4,-1,0,-11,-5,-1,2
3285574257,-1,1,-6,-1,-1,-2,-2,1,2
3285574257,4,-1,-1,-6,-1,16,-1,-1,2
3285595253,3,0,6,1,0,-25,2,3,2
3285595253,-6,-3,-3,-1,-3,6,-15,-4,2
3285596790,1,-4,-5,0,2,17,10,1,2
3285596790,-2,0,-1,1,1,16,-11,-3,2
3285617640,-2,1,-1,-2,-1,-7,-2,-1,2
3285617640,2,0,3,4,2,-3,1,0,2
3285619184,7,-2,4,1,0,-13,-8,-3,2
3285619184,-3,0,1,-2,1,27,3,2,2
3285632020,-3,2,0,4,1,-6,1,1,2
3285632020,-4,-1,1,-6,-7,-8,-7,1,2
3285638828,2,-2,-1,-2,0,9,6,-1,2
3285638828,-2,0,-4,1,0,-13,3,-2,2
3285655175,0,-3,-1,-6,-6,-16,-4,-3,2
3285655175,0,1,4,3,2,15,13,1,2
3285656750,-2,3,1,3,-4,-15,-9,-2,2
3285656750,5,1,-6,-2,4,31,2,1,2
3285677690,-1,0,6,0,0,-5,1,-4,2
3285677690,-7,0,-8,-7,-4,-1,-6,0,2
3285679221,-2,0,4,2,-3,-7,6,-3,2
3285679221,-3,-1,3,-2,-1,-6,-3,3,2
3285692264,-2,-2,-6,1,-2,-2,2,-1,2
3285692264,1,2,7,-1,1,-1,-5,-2,2
3285698903,-6,-3,-5,-3,-3,-11,-6,1,2
3285698903,3,-1,2,-2,-1,5,21,1,2
3285715258,-4,-1,-5,-1,-3,4,-11,-2,2
3285715258,1,-1,4,-3,-2,-8,0,1,2
3285716806,-1,-3,-2,2,-2,1,-5,1,2
3285716806,-4,-1,1,3,3,-5,6,2,2
3285737683,-3,-2,-1,-2,-5,14,7,3,2
3285737683,3,-1,-10,1,3,0,-9,-4,2
3285739509,-1,-1,3,-4,-1,18,4,1,2
3285739509,-5,-5,-4,-6,-8,-15,-12,0,2
3285752051,-2,3,2,1,2,0,-3,-4,2
3285752051,-6,1,0,-2,-3,-14,-4,0,2
3285758894,3,5,-4,2,-1,-10,1,0,2
3285758894,5,2,3,-5,-3,18,1,-3,2
3285775235,-5,-1,-5,-2,-1,-3,-1,2,2
3285775235,2,-3,2,2,-3,1,3,-1,2
3285776798,1,-2,-1,-3,5,3,-1,-2,2
3285776798,-3,-2,7,2,-3,-14,4,-2,2
3285797743,5,-1,-6,5,6,8,-3,1,2
3285797743,4,0,6,7,3,3,6,0,2
3285799336,-5,-1,-5,-5,-3,1,-3,0,2
3285799336,1,0,-2,4,-3,-19,-12,-3,2
3285812078,1,-2,4,-4,0,10,3,-2,2
3285812078,0,-2,-9,-1,-6,-6,15,-2,2
3285818832,-5,-1,8,-1,2,-8,-14,-1,2
3285818832,-4,-2,-2,-2,-5,-6,4,0,2
3285835362,1,-2,10,6,0,8,-4,1,2
3285835362,-2,0,-2,-2,0,-2,-2,0,2
3285837050,0,-2,-3,-4,0,-6,-13,-4,2
3285837050,-2,-1,-3,-1,0,-13,24,3,2
3285856786,-3,1,3,-2,1,5,-7,-2,2
3285856786,-1,1,-7,-1,-5,1,-10,0,2
3285865346,0,1,1,0,1,-1,18,2,2
3285865346,-2,-3,5,0,-1,-10,-10,0,2
3285872054,3,-1,-7,-2,0,-6,4,-2,2
3285872054,-1,-2,6,1,-3,-5,-7,2,2
3285878855,-8,2,0,5,2,1,2,-1,2
3285878855,2,-5,-3,1,2,12,2,0,2
3285895250,-2,0,-6,-1,-4,-16,-7,-1,2
3285895250,-5,1,5,-2,0,-6,-6,-2,2
3285896746,2,-2,0,-1,-3,2,5,1,2
3285896746,-3,1,1,1,3,2,-5,-2,2
3285917651,-5,-1,-4,0,-2,-11,-4,-2,2
3285917651,-1,-1,3,-2,-2,-10,3,2,2
3285919228,5,-2,-4,4,8,17,2,0,2
3285919228,4,0,-3,4,1,18,0,-6,2
3285931963,1,1,0,-10,-3,-12,-3,0,2
3285931963,4,-1,2,6,5,8,1,-2,2
3285938720,-3,-1,11,2,-7,-4,-5,1,2
3285938720,0,1,-8,-2,0,7,9,4,2
3285955130,-9,-3,4,-1,0,2,-7,1,2
3285955130,6,-1,1,1,0,4,2,-3,2
3285956763,-2,-1,-2,-1,-1,-12,-6,-1,2
3285956763,6,2,0,2,1,14,-5,-1,2
3285977667,-1,-1,1,1,-1,2,-1,-2,2
3285977667,-4,-2,-1,-5,3,17,6,3,2
3285979260,4,2,-2,-2,-1,2,6,0,2
3285979260,0,-1,-3,6,7,-10,-6,-4,2
3285991470,4,1,-6,-1,0,2,6,0,2
3285991470,0,1,1,-1,-1,-4,-9,-1,2
3286000333,-2,-1,-6,1,-1,15,6,0,2
3286000333,-3,0,9,-6,-5,-15,-7,1,2
3286015154,-3,-2,-1,-1,-1,14,5,-2,2
3286015154,-2,2,-14,-4,-4,-7,-1,-1,2
3286016753,1,-1,7,-1,-1,-2,-1,-2,2
3286016753,-4,0,-2,-1,0,-16,-6,-4,2
3286037951,-12,-4,0,-3,-6,5,-1,5,2
3286037951,-1,-1,3,-1,-1,2,5,1,2
3286039426,4,2,-10,-3,2,2,-2,0,2
3286039426,-8,-4,-3,-10,-5,-19,-6,-1,2
3286052182,9,2,5,9,5,10,-1,-1,2
3286052182,3,1,2,1,5,8,4,-6,2
3286061038,-1,-1,0,-3,-4,8,2,4,2
3286061038,-2,1,0,-4,-3,-4,-14,1,2
3286075127,1,-2,-6,0,-1,8,8,3,2
3286075127,-5,1,6,-4,-8,-22,-7,0,2
3286076721,-4,0,-4,0,-3,3,-3,-2,2
3286076721,2,2,3,-2,-1,7,1,-2,2
3286097724,0,0,0,-5,0,2,-3,-3,2
3286097724,0,0,-10,-1,1,-4,1,-1,2
3286099230,-2,-3,2,0,0,-1,-4,-1,2
3286099230,6,1,0,6,-1,7,11,2,2
3286111415,-1,-1,0,-2,-5,-5,-3,-2,2
3286111415,4,-2,-2,2,0,-3,1,-1,2
3286120347,-1,0,4,1,4,9,2,0,2
3286120347,-4,-1,-4,-3,-5,-5,-3,-1,2
3286135136,4,-1,4,0,-2,-11,1,-3,2
3286135136,1,0,-2,1,4,-2,-6,0,2
3286136766,3,-3,0,-2,-9,0,-4,-4,2
3286136766,5,2,2,7,16,34,9,4,2
3286157728,-2,2,4,-1,-3,-15,-5,-2,2
3286157728,-4,-2,-8,-4,-6,-4,0,4,2
3286159301,-1,0,0,-1,3,1,2,0,2
3286159301,1,-3,0,1,-1,8,-3,-1,2
3286171322,-1,-1,4,-3,1,-8,0,0,2
3286171322,-2,-1,4,6,-1,6,3,-1,2
3286180319,-2,2,-8,-5,0,-1,-2,-1,2
3286180319,-1,2,1,-2,-6,-7,3,-1,2
3286195416,3,-1,2,6,7,1,1,-3,2
3286195416,-4,0,0,-1,-5,2,-5,0,2
3286196919,-2,-1,2,-5,-2,-7,1,0,2
3286196919,-4,0,2,2,-1,1,1,-3,2
3286217680,-2,-1,3,0,-4,-6,1,-1,2
3286217680,0,-1,-3,-4,2,9,3,0,2
3286219246,3,-1,2,3,3,-4,5,0,2
3286219246,-4,-2,-7,-5,-4,-13,1,-3,2
3286231296,0,-1,-2,4,1,13,-4,0,2
3286231296,-4,-3,2,-2,4,6,-8,-2,2
3286240325,-6,0,-2,-3,-6,-6,-5,2,2
3286240325,-4,-1,3,1,-3,-19,-10,-1,2
3286255141,0,0,-1,-1,0,-16,10,6,2
3286255141,1,-1,3,-9,-4,8,-7,-3,2
3286256726,-1,-1,-7,3,6,3,5,-2,2
3286256726,1,2,0,-3,1,8,-1,-1,2
3286277746,-3,-4,-8,-4,-6,-7,-5,0,2
3286277746,0,1,3,5,0,-7,0,2,2
3286279354,-3,-1,0,2,0,-5,-4,-3,2
3286279354,2,0,1,-4,0,0,3,0,2
3286291515,8,1,3,9,6,13,6,-4,2
3286291515,-3,-1,-4,-2,-1,-9,0,1,2
3286300275,-1,0,1,-4,-3,7,3,1,2
3286300275,5,0,0,4,3,2,0,-1,2
3286315254,-3,2,-8,0,4,-1,-5,-2,2
3286315254,-2,-1,8,-8,-7,-28,2,-1,2
3286316791,3,-2,6,5,1,18,0,-1,2
3286316791,-2,-2,-2,-1,0,-12,-1,2,2
3286338092,-2,-1,-9,-5,-6,-1,-4,2,2
3286338092,7,0,0,5,4,1,-3,-2,2
3286339644,-3,0,-3,1,3,-9,3,-1,2
3286339644,-2,-4,2,1,-2,12,12,1,2
3286351363,-2,1,-7,1,5,6,-2,-2,2
3286351363,5,-3,-5,-2,1,6,8,1,2
3286360335,-2,0,-1,-1,-7,-21,-7,0,2
3286360335,10,1,-4,5,5,28,-8,-2,2
3286375262,2,-3,-6,2,-2,-1,12,1,2
3286375262,-9,2,4,5,3,5,-8,2,2
3286376808,0,-4,-2,-1,-3,-1,4,0,2
3286376808,1,0,-8,-1,0,0,0,-1,2
3286397749,3,3,3,-11,-7,-31,-11,-4,2
3286397749,-6,-3,1,4,3,47,15,4,2
3286399291,2,1,6,1,2,-3,-5,0,2
3286399291,-2,-1,-7,-4,0,-17,-4,-2,2
3286411325,-9,-4,-2,4,-4,-10,-9,2,2
3286411325,0,2,5,-3,0,-6,10,-3,2
3286420314,0,3,3,-1,-4,-5,-13,-5,2
3286420314,-11,-8,-4,-3,-1,13,6,4,2
3286435427,3,2,-5,-5,-1,7,7,1,2
3286435427,7,-2,-2,4,0,-7,-3,-4,2
3286436909,-4,0,-3,2,5,24,4,3,2
3286436909,3,2,10,3,1,-26,-8,-3,2
3286457751,-4,-3,5,-1,-1,4,-1,0,2
3286457751,-5,2,-2,-2,-5,12,4,-1,2
3286459232,-2,-2,-10,-7,-5,-20,-4,1,2
3286459232,1,0,8,-2,1,-6,3,1,2
3286480217,-9,-3,5,4,-4,-6,0,2,2
3286480217,-1,-1,-4,-8,-8,-13,-16,-4,2
3286481837,-2,-5,-5,-6,-3,6,11,-4,2
3286481837,-4,1,2,-6,-5,-2,4,2,2
3286495483,8,-1,1,0,4,16,10,0,2
3286495483,-8,1,5,-2,-5,-15,-6,0,2
3286496776,-6,-1,1,1,-8,-11,-12,-1,2
3286496776,3,-4,0,-1,0,11,-3,-1,2
3286525186,-5,0,3,-4,-1,-1,4,-2,2
3286525186,7,0,-14,1,2,-2,-4,0,2
3286526797,-3,1,7,5,2,1,11,1,2
3286526797,3,3,0,6,0,14,-7,-3,2
3286540282,0,-1,0,-1,5,2,-7,1,2
3286540282,6,-1,2,5,3,4,3,-2,2
3286541812,3,1,-12,-2,3,-6,-7,1,2
3286541812,-7,1,0,6,-1,5,5,0,2
3286562692,6,1,4,-3,5,4,12,2,2
3286562692,-3,-3,-8,8,1,3,-2,1,2
3286564233,0,1,4,-5,-2,6,-1,-2,2
3286564233,-4,-2,1,-5,-9,-6,-4,2,2
3286577740,6,2,-1,2,-2,-15,-4,-1,2
3286577740,2,0,-2,0,6,30,11,0,2
3286579303,1,-4,10,3,5,-8,-4,-1,2
3286579303,-6,-4,-15,2,-5,-9,-1,-1,2
3286600225,-3,1,6,-4,-6,-4,-9,-1,2
3286600225,-7,-1,4,0,0,-13,2,2,2
3286601802,4,0,-5,-4,0,9,-1,0,2
3286601802,3,1,6,-1,0,4,-8,-1,2
3286614457,-4,-3,-4,1,-2,-15,-5,-1,2
3286614457,-2,-2,-3,-4,0,30,-1,0,2
3286621315,-5,-2,2,-3,-3,13,7,2,2
3286621315,-1,-1,-2,0,1,-10,-13,-3,2
